allotment_id,billing_month,invoice_type,duplicate_count,total,invoice_numbers
47ff34bd-dce4-48e4-91d4-a599695e48f1,2025-11,regular,2,20778,"[""IMPORT/25-11/00148-3"",""IMPORT/25-11/00149-3""]"
396c14f1-4da0-44da-86c8-5b3884103ca5,2025-11,regular,2,17897,"[""IMPORT/25-11/00104-2"",""IMPORT/25-11/00105-2""]"
1edcc724-251b-4277-9462-f2b9ccb93d6e,2025-11,regular,2,16016,"[""IMPORT/25-11/00077-2"",""IMPORT/25-11/00078-2""]"
f48bcd4d-b81e-4a57-a0f3-09dfa5e2e00f,2025-11,regular,2,21649,"[""IMPORT/25-11/00388-1"",""IMPORT/25-11/00389-1""]"
ff8ca2ee-9523-4a03-ba50-e7e02ce9fed6,2025-11,regular,2,18734,"[""IMPORT/25-11/00397-1"",""IMPORT/25-11/00398-1""]"
9213b9cf-1bcf-41e7-a060-e578f718f991,2025-12,regular,2,15511,"[""IMPORT/25-12/00270-3"",""IMPORT/25-12/00271-3""]"
f2d9195b-c864-4a69-a8a5-cacea5959a3b,2025-12,regular,2,9591,"[""IMPORT/25-12/00378-2"",""IMPORT/25-12/00379-2""]"
4911da55-b10d-4ff0-811b-eeddb6a48ef5,2025-12,regular,2,6613,"[""IMPORT/25-12/00109-2"",""IMPORT/25-12/00110-2""]"
76907e36-77a4-4a95-a8cb-02e265eb29bf,2025-12,regular,2,15434,"[""IMPORT/25-12/00190-0"",""IMPORT/25-12/00191-0""]"
1edcc724-251b-4277-9462-f2b9ccb93d6e,2025-12,regular,2,11162,"[""IMPORT/25-12/00079-2"",""IMPORT/25-12/00080-2""]"
cfafc812-f1cb-4018-be15-ee702308c132,2025-12,regular,2,12520,"[""IMPORT/25-12/00138-4"",""IMPORT/25-12/00139-4""]"
90db06be-f710-455c-91a5-b5e863bb2caf,2026-01,regular,2,11764,"[""IMPORT/26-01/00286-2"",""IMPORT/26-01/00287-2""]"
abf6275d-aab5-4614-963d-9dbe3ee0aa87,2026-01,regular,2,12042,"[""IMPORT/26-01/00282-1"",""IMPORT/26-01/00283-1""]"
d3c75e3f-ebcf-4bd2-ba3f-80eb52ac9ee6,2026-01,regular,2,5750,"[""IMPORT/26-01/00320-1"",""IMPORT/26-01/00321-1""]"
780dc984-9bf9-4aa8-bc3c-227a2829f184,2026-01,regular,2,13339,"[""IMPORT/26-01/00227-3"",""IMPORT/26-01/00228-3""]"
bd4e74fa-afbd-42f9-bf0e-26b018e644af,2026-01,regular,2,15000,"[""IMPORT/26-01/00251-0"",""IMPORT/26-01/00252-0""]"
9ae6a01c-a37b-4aed-858c-91ea566d38ab,2026-02,regular,2,12839,"[""IMPORT/26-02/00232-0"",""IMPORT/26-02/00233-0""]"
4c3b1aca-4db5-4dbe-94c8-4acaa07739cc,2026-02,regular,2,21246,"[""IMPORT/26-02/00160-3"",""IMPORT/26-02/00161-3""]"
024b70d0-29db-40f3-a244-a9a228b5388b,2026-02,regular,2,7950,"[""IMPORT/26-02/00008-3"",""IMPORT/26-02/00009-3""]"
4911da55-b10d-4ff0-811b-eeddb6a48ef5,2026-02,regular,2,18238,"[""IMPORT/26-02/00112-2"",""IMPORT/26-02/00113-2""]"
780dc984-9bf9-4aa8-bc3c-227a2829f184,2026-02,regular,2,15906,"[""IMPORT/26-02/00229-3"",""IMPORT/26-02/00230-3""]"
dd53ac44-fa85-4d55-862f-21ef23300b18,2026-02,regular,2,17300,"[""IMPORT/26-02/00316-0"",""IMPORT/26-02/00317-0""]"
344e766d-803d-41b0-9ead-19b02ad20786,2026-03,regular,2,15140,"[""VISTA/25-26/03/00090"",""VISTA/25-26/03/00171""]"
db02e562-aa09-448e-9187-bfa7c3788aca,2026-04,regular,2,9832,"[""VISTA/26-27/04/00076"",""VISTA/26-27/04/00181""]"
618077c8-5dec-479f-834c-c71ced52966e,2026-04,regular,2,9546,"[""VISTA/26-27/04/00031"",""VISTA/26-27/04/00179""]"
1fa23c51-df27-441b-b6f9-749824d586dc,2026-05,regular,2,2710,"[""VISTA/26-27/05/00207"",null]"
a6ebee32-e984-46da-929f-4e1c0d37ccef,2026-05,exit_charge,2,2250,"[""VISTA/26-27/05/00135"",""VISTA/26-27/05/00203""]"
2b92c273-4b4e-466c-9430-ff2378db6372,2026-05,regular,2,4529,"[""VISTA/26-27/05/00194"",""VISTA/26-27/05/00205""]"
9c29f798-675e-422a-b4fa-e91d17f84eb4,2026-05,regular,2,7519,"[""VISTA/26-27/05/00044"",""VISTA/26-27/05/00201""]"
9c29f798-675e-422a-b4fa-e91d17f84eb4,2026-05,exit_charge,2,2250,"[""VISTA/26-27/05/00045"",""VISTA/26-27/05/00202""]"
4c47b9e1-78f5-473f-99e9-31c4da4f0f0d,2026-05,regular,2,7921,"[""VISTA/26-27/05/00216"",null]"
a710a504-eed4-465a-8668-bc3fbe646e62,2026-05,exit_charge,2,2250,"[""VISTA/26-27/05/00113"",""VISTA/26-27/05/00200""]"
0ff1b2b8-e451-49cd-a49e-a90da9e8bb9b,2026-05,regular,2,4529,"[""VISTA/26-27/05/00197"",""VISTA/26-27/05/00208""]"
d6b9850d-fe17-4c67-b36f-05e0bc58188b,2026-06,regular,2,16074,"[""VISTA/26-27/06/00188"",""VISTA/26-27/06/00207""]"
e1603fed-7593-4717-b5a0-f63c1e03483e,2026-06,regular,2,15616,"[""VISTA/26-27/06/00011"",""VISTA/26-27/06/00180""]"
d2cd92f7-dd23-41a8-a665-1d8e656732e6,2026-06,regular,2,19620,"[""VISTA/26-27/06/00182"",""VISTA/26-27/06/00183""]"
cc479b4c-9ff2-4d88-8eff-9314403f6113,2026-06,regular,2,12480,"[""VISTA/26-27/06/00067"",""VISTA/26-27/06/00186""]"
4423cb72-755e-42c0-8b73-0855bef4f660,2026-06,regular,2,21359,"[""VISTA/26-27/06/00020"",""VISTA/26-27/06/00210""]"
af516c5e-d805-42d6-b74d-de67dc41d376,2026-06,regular,2,16060,"[""VISTA/26-27/06/00197"",""VISTA/26-27/06/00205""]"
9d8d4a1e-75b6-41fa-9add-21e6b87958b7,2026-06,regular,2,13037,"[""VISTA/26-27/06/00190"",""VISTA/26-27/06/00200""]"
052eaacd-614f-4cac-8bee-618b1549c36d,2026-07,regular,2,27408,"[""VISTA/26-27/07/00027"",null]"
5c326c75-6587-41cb-a153-ab42deb95efc,2026-07,regular,2,7386,"[""VISTA/26-27/07/00200"",null]"
5a78509d-339f-4045-a024-d2fe14b0f8b6,2026-07,regular,2,24930,"[""VISTA/26-27/07/00007"",""VISTA/26-27/07/00216""]"
63c00eb8-28c7-4176-a247-574b0ca40a4c,2026-07,regular,2,11438,"[""VISTA/26-27/07/00175"",null]"
bbdf0229-85be-4048-ad84-553cde28b461,2026-07,regular,2,13805,"[""VISTA/26-27/07/00191"",null]"
cd9ca88a-0864-48e3-b8e7-296f64e06185,2026-07,regular,2,11438,"[""VISTA/26-27/07/00174"",null]"
d507ffac-5fb5-480b-b385-262ca3ff3224,2026-07,regular,2,4762,"[""VISTA/26-27/07/00217"",null]"
a592d732-fe7f-4bfa-841d-7433e477f43e,2026-07,regular,2,18803,"[""VISTA/26-27/07/00069"",""VISTA/26-27/07/00226""]"
a6a2c8c9-399e-49c5-bc51-3f362c903208,2026-07,regular,2,12717,"[""VISTA/26-27/07/00189"",null]"
edccd11e-94f9-462f-b112-ac7a25e14c27,2026-07,regular,2,11410,"[""VISTA/26-27/07/00192"",null]"
6f08860a-522c-400d-b39a-2c974ff6f3cf,2026-08,regular,2,15218,"[""VISTA/26-27/08/00003"",null]"
d0e05b52-a5c4-4085-a2d8-ce3ef7c5c49d,2026-08,regular,2,14267,"[""VISTA/26-27/08/00188"",null]"
30d902fd-ac49-49ee-9adc-50287807f836,2026-08,regular,2,13281,"[""VISTA/26-27/08/00179"",null]"
6a5f9ba5-2140-430d-899f-6de542663df3,2026-08,regular,2,8216,"[""VISTA/26-27/08/00198"",null]"
