table_schema,table_name,index_name,is_unique,is_partial,definition
public,invoices,invoices_created_at_idx,false,false,CREATE INDEX invoices_created_at_idx ON public.invoices USING btree (created_at)
public,invoices,invoices_pkey,true,false,CREATE UNIQUE INDEX invoices_pkey ON public.invoices USING btree (id)
public,issue_sub_types,issue_sub_types_pkey,true,false,CREATE UNIQUE INDEX issue_sub_types_pkey ON public.issue_sub_types USING btree (id)
public,issue_type_asset_types,idx_itat_asset_type,false,false,CREATE INDEX idx_itat_asset_type ON public.issue_type_asset_types USING btree (asset_type_id)
public,issue_type_asset_types,idx_itat_issue_type,false,false,CREATE INDEX idx_itat_issue_type ON public.issue_type_asset_types USING btree (issue_type_id)
public,issue_type_asset_types,issue_type_asset_types_organization_id_issue_type_id_asset__key,true,false,"CREATE UNIQUE INDEX issue_type_asset_types_organization_id_issue_type_id_asset__key ON public.issue_type_asset_types USING btree (organization_id, issue_type_id, asset_type_id)"
public,issue_type_asset_types,issue_type_asset_types_pkey,true,false,CREATE UNIQUE INDEX issue_type_asset_types_pkey ON public.issue_type_asset_types USING btree (id)
public,issue_type_expense_mapping,idx_item_org,false,false,CREATE INDEX idx_item_org ON public.issue_type_expense_mapping USING btree (organization_id)
public,issue_type_expense_mapping,issue_type_expense_mapping_organization_id_issue_type_id_key,true,false,"CREATE UNIQUE INDEX issue_type_expense_mapping_organization_id_issue_type_id_key ON public.issue_type_expense_mapping USING btree (organization_id, issue_type_id)"
public,issue_type_expense_mapping,issue_type_expense_mapping_pkey,true,false,CREATE UNIQUE INDEX issue_type_expense_mapping_pkey ON public.issue_type_expense_mapping USING btree (id)
public,issue_types,issue_types_pkey,true,false,CREATE UNIQUE INDEX issue_types_pkey ON public.issue_types USING btree (id)
public,journal_entries,idx_je_org_date,false,false,"CREATE INDEX idx_je_org_date ON public.journal_entries USING btree (organization_id, entry_date)"
public,journal_entries,idx_je_org_period,false,false,"CREATE INDEX idx_je_org_period ON public.journal_entries USING btree (organization_id, period)"
public,journal_entries,idx_je_reversal,false,false,CREATE INDEX idx_je_reversal ON public.journal_entries USING btree (is_reversal_of)
public,journal_entries,idx_je_source,false,false,"CREATE INDEX idx_je_source ON public.journal_entries USING btree (source_table, source_id)"
public,journal_entries,journal_entries_pkey,true,false,CREATE UNIQUE INDEX journal_entries_pkey ON public.journal_entries USING btree (id)
public,journal_lines,idx_jl_account,false,false,"CREATE INDEX idx_jl_account ON public.journal_lines USING btree (organization_id, account_id)"
public,journal_lines,idx_jl_bed,false,true,CREATE INDEX idx_jl_bed ON public.journal_lines USING btree (bed_id) WHERE (bed_id IS NOT NULL)
public,journal_lines,idx_jl_entry,false,false,CREATE INDEX idx_jl_entry ON public.journal_lines USING btree (journal_entry_id)
public,journal_lines,idx_jl_party,false,false,"CREATE INDEX idx_jl_party ON public.journal_lines USING btree (party_kind, party_id)"
public,journal_lines,idx_jl_property_period,false,false,"CREATE INDEX idx_jl_property_period ON public.journal_lines USING btree (organization_id, property_id)"
public,journal_lines,idx_jl_tenant_ar,false,true,"CREATE INDEX idx_jl_tenant_ar ON public.journal_lines USING btree (organization_id, party_id, allotment_id, account_id) WHERE (party_kind = 'tenant'::party_kind)"
public,journal_lines,journal_lines_pkey,true,false,CREATE UNIQUE INDEX journal_lines_pkey ON public.journal_lines USING btree (id)
public,leave_requests_sync,leave_requests_sync_pkey,true,false,CREATE UNIQUE INDEX leave_requests_sync_pkey ON public.leave_requests_sync USING btree (id)
public,leave_requests_sync,leave_requests_sync_record_id_key,true,false,CREATE UNIQUE INDEX leave_requests_sync_record_id_key ON public.leave_requests_sync USING btree (record_id)
public,ledger_entries,idx_ledger_asset,false,false,CREATE INDEX idx_ledger_asset ON public.ledger_entries USING btree (asset_id)
public,ledger_entries,idx_ledger_org,false,false,CREATE INDEX idx_ledger_org ON public.ledger_entries USING btree (organization_id)
public,ledger_entries,idx_ledger_type,false,false,CREATE INDEX idx_ledger_type ON public.ledger_entries USING btree (entry_type)
public,ledger_entries,ledger_entries_pkey,true,false,CREATE UNIQUE INDEX ledger_entries_pkey ON public.ledger_entries USING btree (id)
public,lifecycle_config,lifecycle_config_organization_id_from_date_key,true,false,"CREATE UNIQUE INDEX lifecycle_config_organization_id_from_date_key ON public.lifecycle_config USING btree (organization_id, from_date)"
public,lifecycle_config,lifecycle_config_pkey,true,false,CREATE UNIQUE INDEX lifecycle_config_pkey ON public.lifecycle_config USING btree (id)
public,maintenance_item_stock_entries,maintenance_item_stock_entries_fifo_idx,false,false,"CREATE INDEX maintenance_item_stock_entries_fifo_idx ON public.maintenance_item_stock_entries USING btree (organization_id, maintenance_item_id, purchased_on, id)"
public,maintenance_item_stock_entries,maintenance_item_stock_entries_pkey,true,false,CREATE UNIQUE INDEX maintenance_item_stock_entries_pkey ON public.maintenance_item_stock_entries USING btree (id)
public,maintenance_item_usage,maintenance_item_usage_pkey,true,false,CREATE UNIQUE INDEX maintenance_item_usage_pkey ON public.maintenance_item_usage USING btree (id)
public,maintenance_item_usage,maintenance_item_usage_ticket_idx,false,false,"CREATE INDEX maintenance_item_usage_ticket_idx ON public.maintenance_item_usage USING btree (organization_id, maintenance_ticket_id, created_at)"
public,maintenance_items,idx_maintenance_items_issue_type_id,false,false,CREATE INDEX idx_maintenance_items_issue_type_id ON public.maintenance_items USING btree (issue_type_id)
public,maintenance_items,maintenance_items_asset_type_idx,false,false,"CREATE INDEX maintenance_items_asset_type_idx ON public.maintenance_items USING btree (organization_id, asset_type_id)"
public,maintenance_items,maintenance_items_org_item_name_unique,true,false,"CREATE UNIQUE INDEX maintenance_items_org_item_name_unique ON public.maintenance_items USING btree (organization_id, lower(item_name))"
public,maintenance_items,maintenance_items_org_name_unique,true,false,"CREATE UNIQUE INDEX maintenance_items_org_name_unique ON public.maintenance_items USING btree (organization_id, lower(name))"
public,maintenance_items,maintenance_items_pkey,true,false,CREATE UNIQUE INDEX maintenance_items_pkey ON public.maintenance_items USING btree (id)
public,maintenance_tickets,idx_maintenance_tickets_issue_sub_type_id,false,false,CREATE INDEX idx_maintenance_tickets_issue_sub_type_id ON public.maintenance_tickets USING btree (issue_sub_type_id)
public,maintenance_tickets,idx_tickets_apt_issue,false,false,"CREATE INDEX idx_tickets_apt_issue ON public.maintenance_tickets USING btree (organization_id, apartment_id, issue_type_id, created_at)"
public,maintenance_tickets,idx_tickets_asset_id,false,true,CREATE INDEX idx_tickets_asset_id ON public.maintenance_tickets USING btree (asset_id) WHERE (asset_id IS NOT NULL)
public,maintenance_tickets,idx_tickets_assigned,false,false,CREATE INDEX idx_tickets_assigned ON public.maintenance_tickets USING btree (assigned_to)
public,maintenance_tickets,idx_tickets_org,false,false,CREATE INDEX idx_tickets_org ON public.maintenance_tickets USING btree (organization_id)
public,maintenance_tickets,idx_tickets_org_assigned_status,false,false,"CREATE INDEX idx_tickets_org_assigned_status ON public.maintenance_tickets USING btree (organization_id, assigned_to, status)"
public,maintenance_tickets,idx_tickets_org_created_at,false,false,"CREATE INDEX idx_tickets_org_created_at ON public.maintenance_tickets USING btree (organization_id, created_at DESC)"
public,maintenance_tickets,idx_tickets_org_status_date,false,false,"CREATE INDEX idx_tickets_org_status_date ON public.maintenance_tickets USING btree (organization_id, status, created_at DESC)"
public,maintenance_tickets,idx_tickets_tenant,false,false,CREATE INDEX idx_tickets_tenant ON public.maintenance_tickets USING btree (tenant_id)
public,maintenance_tickets,maintenance_tickets_pkey,true,false,CREATE UNIQUE INDEX maintenance_tickets_pkey ON public.maintenance_tickets USING btree (id)
public,maintenance_tickets,maintenance_tickets_ticket_number_key,true,false,CREATE UNIQUE INDEX maintenance_tickets_ticket_number_key ON public.maintenance_tickets USING btree (ticket_number)
public,migration_log,migration_log_pkey,true,false,CREATE UNIQUE INDEX migration_log_pkey ON public.migration_log USING btree (id)
public,offline_kyc_pending,offline_kyc_pending_access_token_idx,true,false,CREATE UNIQUE INDEX offline_kyc_pending_access_token_idx ON public.offline_kyc_pending USING btree (access_token)
public,offline_kyc_pending,offline_kyc_pending_active_allotment_idx,true,true,"CREATE UNIQUE INDEX offline_kyc_pending_active_allotment_idx ON public.offline_kyc_pending USING btree (allotment_id) WHERE (status = ANY (ARRAY['draft'::text, 'submitted'::text]))"
public,offline_kyc_pending,offline_kyc_pending_allotment_idx,false,false,CREATE INDEX offline_kyc_pending_allotment_idx ON public.offline_kyc_pending USING btree (allotment_id)
public,offline_kyc_pending,offline_kyc_pending_expires_at_idx,false,true,"CREATE INDEX offline_kyc_pending_expires_at_idx ON public.offline_kyc_pending USING btree (expires_at) WHERE (status = ANY (ARRAY['draft'::text, 'cancelled'::text]))"
public,offline_kyc_pending,offline_kyc_pending_org_status_idx,false,false,"CREATE INDEX offline_kyc_pending_org_status_idx ON public.offline_kyc_pending USING btree (organization_id, status)"
public,offline_kyc_pending,offline_kyc_pending_pkey,true,false,CREATE UNIQUE INDEX offline_kyc_pending_pkey ON public.offline_kyc_pending USING btree (id)
public,org_ai_settings,org_ai_settings_pkey,true,false,CREATE UNIQUE INDEX org_ai_settings_pkey ON public.org_ai_settings USING btree (organization_id)
public,org_branding_settings,org_branding_settings_pkey,true,false,CREATE UNIQUE INDEX org_branding_settings_pkey ON public.org_branding_settings USING btree (organization_id)
public,org_email_settings,org_email_settings_pkey,true,false,CREATE UNIQUE INDEX org_email_settings_pkey ON public.org_email_settings USING btree (organization_id)
public,org_whatsapp_settings,org_whatsapp_settings_pkey,true,false,CREATE UNIQUE INDEX org_whatsapp_settings_pkey ON public.org_whatsapp_settings USING btree (organization_id)
public,organization_bank_accounts,idx_org_bank_accounts_upi_ids,false,false,CREATE INDEX idx_org_bank_accounts_upi_ids ON public.organization_bank_accounts USING gin (upi_ids)
public,organization_bank_accounts,organization_bank_accounts_pkey,true,false,CREATE UNIQUE INDEX organization_bank_accounts_pkey ON public.organization_bank_accounts USING btree (id)
public,organization_subscriptions,organization_subscriptions_pkey,true,false,CREATE UNIQUE INDEX organization_subscriptions_pkey ON public.organization_subscriptions USING btree (id)
public,organization_subscriptions,uq_org_subscription,true,false,CREATE UNIQUE INDEX uq_org_subscription ON public.organization_subscriptions USING btree (organization_id)
public,organizations,organizations_pkey,true,false,CREATE UNIQUE INDEX organizations_pkey ON public.organizations USING btree (id)
public,otp_codes,idx_otp_codes_phone_expires,false,false,"CREATE INDEX idx_otp_codes_phone_expires ON public.otp_codes USING btree (phone, expires_at DESC)"
public,otp_codes,otp_codes_pkey,true,false,CREATE UNIQUE INDEX otp_codes_pkey ON public.otp_codes USING btree (id)
public,owner_contracts,owner_contracts_pkey,true,false,CREATE UNIQUE INDEX owner_contracts_pkey ON public.owner_contracts USING btree (id)
public,owner_payments,idx_owner_payments_bank_account_id,false,true,CREATE INDEX idx_owner_payments_bank_account_id ON public.owner_payments USING btree (bank_account_id) WHERE (bank_account_id IS NOT NULL)
public,owner_payments,idx_owner_payments_org_status_due,false,false,"CREATE INDEX idx_owner_payments_org_status_due ON public.owner_payments USING btree (organization_id, status, due_date)"
public,owner_payments,idx_owner_payments_owner_id,false,false,CREATE INDEX idx_owner_payments_owner_id ON public.owner_payments USING btree (owner_id)
public,owner_payments,idx_owner_payments_payment_month,false,false,CREATE INDEX idx_owner_payments_payment_month ON public.owner_payments USING btree (payment_month)
public,owner_payments,idx_owner_payments_status,false,false,CREATE INDEX idx_owner_payments_status ON public.owner_payments USING btree (status)
public,owner_payments,owner_payments_pkey,true,false,CREATE UNIQUE INDEX owner_payments_pkey ON public.owner_payments USING btree (id)
public,owners,owners_pkey,true,false,CREATE UNIQUE INDEX owners_pkey ON public.owners USING btree (id)
public,payment_proofs,payment_proofs_pkey,true,false,CREATE UNIQUE INDEX payment_proofs_pkey ON public.payment_proofs USING btree (id)
public,payroll,idx_payroll_company_month,false,false,"CREATE INDEX idx_payroll_company_month ON public.payroll USING btree (company_id, month, year)"
public,payroll,idx_payroll_employee_month,false,false,"CREATE INDEX idx_payroll_employee_month ON public.payroll USING btree (employee_id, month, year)"
public,payroll,idx_payroll_month,false,false,"CREATE INDEX idx_payroll_month ON public.payroll USING btree (month, year)"
public,payroll,payroll_pkey,true,false,CREATE UNIQUE INDEX payroll_pkey ON public.payroll USING btree (id)
public,payroll_sync,payroll_sync_email_period_key,true,false,"CREATE UNIQUE INDEX payroll_sync_email_period_key ON public.payroll_sync USING btree (email, period_start, period_end)"
public,payroll_sync,payroll_sync_member_idx,false,false,CREATE INDEX payroll_sync_member_idx ON public.payroll_sync USING btree (team_member_id)
public,payroll_sync,payroll_sync_pkey,true,false,CREATE UNIQUE INDEX payroll_sync_pkey ON public.payroll_sync USING btree (id)
public,profiles,idx_profiles_org_id,false,false,CREATE INDEX idx_profiles_org_id ON public.profiles USING btree (organization_id)
public,profiles,profiles_pkey,true,false,CREATE UNIQUE INDEX profiles_pkey ON public.profiles USING btree (id)
public,properties,idx_properties_id_org_unique,true,false,"CREATE UNIQUE INDEX idx_properties_id_org_unique ON public.properties USING btree (id, organization_id)"
public,properties,idx_properties_org,false,false,CREATE INDEX idx_properties_org ON public.properties USING btree (organization_id)
public,properties,properties_kyc_qr_code_uniq,true,true,CREATE UNIQUE INDEX properties_kyc_qr_code_uniq ON public.properties USING btree (kyc_qr_code) WHERE (kyc_qr_code IS NOT NULL)
public,properties,properties_pkey,true,false,CREATE UNIQUE INDEX properties_pkey ON public.properties USING btree (id)
public,property_images,property_images_org_id_idx,false,false,CREATE INDEX property_images_org_id_idx ON public.property_images USING btree (organization_id)
public,property_images,property_images_pkey,true,false,CREATE UNIQUE INDEX property_images_pkey ON public.property_images USING btree (id)
public,property_images,property_images_property_id_order_idx,false,false,"CREATE INDEX property_images_property_id_order_idx ON public.property_images USING btree (property_id, display_order)"
public,purchase_items,idx_purchase_items_org,false,false,CREATE INDEX idx_purchase_items_org ON public.purchase_items USING btree (organization_id)
public,purchase_items,purchase_items_pkey,true,false,CREATE UNIQUE INDEX purchase_items_pkey ON public.purchase_items USING btree (id)
public,purchase_orders,purchase_orders_pkey,true,false,CREATE UNIQUE INDEX purchase_orders_pkey ON public.purchase_orders USING btree (id)
public,receipt_allocations,idx_ra_invoice,false,false,CREATE INDEX idx_ra_invoice ON public.receipt_allocations USING btree (invoice_id)
public,receipt_allocations,idx_ra_receipt,false,false,CREATE INDEX idx_ra_receipt ON public.receipt_allocations USING btree (receipt_id)
public,receipt_allocations,idx_receipt_allocations_invoice_id,false,false,CREATE INDEX idx_receipt_allocations_invoice_id ON public.receipt_allocations USING btree (invoice_id)
public,receipt_allocations,receipt_allocations_pkey,true,false,CREATE UNIQUE INDEX receipt_allocations_pkey ON public.receipt_allocations USING btree (id)
public,receipt_number_counters,receipt_number_counters_pkey,true,false,"CREATE UNIQUE INDEX receipt_number_counters_pkey ON public.receipt_number_counters USING btree (organization_id, property_id, fy, month)"
public,receipts,idx_receipts_org_allotment_paid,false,true,"CREATE INDEX idx_receipts_org_allotment_paid ON public.receipts USING btree (organization_id, tenant_allotment_id, payment_date) WHERE (NOT COALESCE(is_deleted, false))"
public,receipts,idx_receipts_org_date,false,true,"CREATE INDEX idx_receipts_org_date ON public.receipts USING btree (organization_id, payment_date) WHERE (is_deleted = false)"
public,receipts,idx_receipts_org_payment_date,false,false,"CREATE INDEX idx_receipts_org_payment_date ON public.receipts USING btree (organization_id, payment_date)"
public,receipts,idx_receipts_payment_date,false,false,CREATE INDEX idx_receipts_payment_date ON public.receipts USING btree (payment_date)
public,receipts,idx_receipts_receipt_type,false,false,CREATE INDEX idx_receipts_receipt_type ON public.receipts USING btree (receipt_type)
public,receipts,idx_receipts_tenant_id,false,false,CREATE INDEX idx_receipts_tenant_id ON public.receipts USING btree (tenant_id)
public,receipts,receipts_created_at_idx,false,false,CREATE INDEX receipts_created_at_idx ON public.receipts USING btree (created_at)
public,receipts,receipts_org_tenant_date_idx,false,true,"CREATE INDEX receipts_org_tenant_date_idx ON public.receipts USING btree (organization_id, tenant_id, payment_date) WHERE (COALESCE(is_deleted, false) = false)"
public,receipts,receipts_pkey,true,false,CREATE UNIQUE INDEX receipts_pkey ON public.receipts USING btree (id)
public,receipts_dedup_audit,receipts_dedup_audit_pkey,true,false,CREATE UNIQUE INDEX receipts_dedup_audit_pkey ON public.receipts_dedup_audit USING btree (id)
public,regular_maintenance_rules,regular_maintenance_rules_pkey,true,false,CREATE UNIQUE INDEX regular_maintenance_rules_pkey ON public.regular_maintenance_rules USING btree (id)
public,replacement_forecasts,idx_replacement_forecasts_org,false,false,CREATE INDEX idx_replacement_forecasts_org ON public.replacement_forecasts USING btree (organization_id)
public,replacement_forecasts,replacement_forecasts_pkey,true,false,CREATE UNIQUE INDEX replacement_forecasts_pkey ON public.replacement_forecasts USING btree (id)
public,role_permissions,role_permissions_organization_id_role_module_key,true,false,"CREATE UNIQUE INDEX role_permissions_organization_id_role_module_key ON public.role_permissions USING btree (organization_id, role, module)"
public,role_permissions,role_permissions_pkey,true,false,CREATE UNIQUE INDEX role_permissions_pkey ON public.role_permissions USING btree (id)
public,role_permissions,uq_role_permissions_org_role_module,true,false,"CREATE UNIQUE INDEX uq_role_permissions_org_role_module ON public.role_permissions USING btree (organization_id, role, module)"
public,room_switches,idx_room_switches_new_allotment,false,false,CREATE INDEX idx_room_switches_new_allotment ON public.room_switches USING btree (new_allotment_id)
public,room_switches,idx_room_switches_old_allotment,false,false,CREATE INDEX idx_room_switches_old_allotment ON public.room_switches USING btree (old_allotment_id)
public,room_switches,idx_room_switches_status,false,false,CREATE INDEX idx_room_switches_status ON public.room_switches USING btree (status)
public,room_switches,idx_room_switches_tenant_id,false,false,CREATE INDEX idx_room_switches_tenant_id ON public.room_switches USING btree (tenant_id)
public,room_switches,room_switches_pkey,true,false,CREATE UNIQUE INDEX room_switches_pkey ON public.room_switches USING btree (id)
public,running_bed_maintenance_details,running_bed_maintenance_details_pkey,true,false,CREATE UNIQUE INDEX running_bed_maintenance_details_pkey ON public.running_bed_maintenance_details USING btree (id)
public,subscription_plans,subscription_plans_pkey,true,false,CREATE UNIQUE INDEX subscription_plans_pkey ON public.subscription_plans USING btree (id)
public,subscription_plans,subscription_plans_plan_name_key,true,false,CREATE UNIQUE INDEX subscription_plans_plan_name_key ON public.subscription_plans USING btree (plan_name)
public,tab_permissions,tab_permissions_organization_id_role_module_tab_key_key,true,false,"CREATE UNIQUE INDEX tab_permissions_organization_id_role_module_tab_key_key ON public.tab_permissions USING btree (organization_id, role, module, tab_key)"
public,tab_permissions,tab_permissions_pkey,true,false,CREATE UNIQUE INDEX tab_permissions_pkey ON public.tab_permissions USING btree (id)
public,team_attendance,team_attendance_convex_id_idx,true,true,CREATE UNIQUE INDEX team_attendance_convex_id_idx ON public.team_attendance USING btree (convex_record_id) WHERE (convex_record_id IS NOT NULL)
public,team_attendance,team_attendance_convex_record_id_key,true,false,CREATE UNIQUE INDEX team_attendance_convex_record_id_key ON public.team_attendance USING btree (convex_record_id)
public,team_attendance,team_attendance_member_date_unique,true,false,"CREATE UNIQUE INDEX team_attendance_member_date_unique ON public.team_attendance USING btree (team_member_id, date)"
public,team_attendance,team_attendance_pkey,true,false,CREATE UNIQUE INDEX team_attendance_pkey ON public.team_attendance USING btree (attendance_id)
public,team_departments,team_departments_org_name_key,true,true,"CREATE UNIQUE INDEX team_departments_org_name_key ON public.team_departments USING btree (organization_id, lower(name)) WHERE (NOT is_deleted)"
public,team_departments,team_departments_pkey,true,false,CREATE UNIQUE INDEX team_departments_pkey ON public.team_departments USING btree (id)
public,team_members,team_members_pkey,true,false,CREATE UNIQUE INDEX team_members_pkey ON public.team_members USING btree (id)
public,team_payments,team_payments_pkey,true,false,CREATE UNIQUE INDEX team_payments_pkey ON public.team_payments USING btree (id)
public,team_salary_bills,team_salary_bills_organization_id_team_member_id_month_key,true,false,"CREATE UNIQUE INDEX team_salary_bills_organization_id_team_member_id_month_key ON public.team_salary_bills USING btree (organization_id, team_member_id, month)"
public,team_salary_bills,team_salary_bills_pkey,true,false,CREATE UNIQUE INDEX team_salary_bills_pkey ON public.team_salary_bills USING btree (id)
public,tenant_absence_records,tenant_absence_records_pkey,true,false,CREATE UNIQUE INDEX tenant_absence_records_pkey ON public.tenant_absence_records USING btree (id)
public,tenant_adjustments,idx_adjustments_org_adjustment_date,false,false,"CREATE INDEX idx_adjustments_org_adjustment_date ON public.tenant_adjustments USING btree (organization_id, adjustment_date)"
public,tenant_adjustments,idx_adjustments_reference,false,true,"CREATE INDEX idx_adjustments_reference ON public.tenant_adjustments USING btree (reference_type, reference_id) WHERE (reference_type IS NOT NULL)"
public,tenant_adjustments,idx_tenant_adjustments_billing_month,false,false,CREATE INDEX idx_tenant_adjustments_billing_month ON public.tenant_adjustments USING btree (billing_month)
public,tenant_adjustments,idx_tenant_adjustments_category,false,false,"CREATE INDEX idx_tenant_adjustments_category ON public.tenant_adjustments USING btree (organization_id, category, billing_month)"
public,tenant_adjustments,idx_tenant_adjustments_property_id,false,false,CREATE INDEX idx_tenant_adjustments_property_id ON public.tenant_adjustments USING btree (property_id)
public,tenant_adjustments,tenant_adjustments_pkey,true,false,CREATE UNIQUE INDEX tenant_adjustments_pkey ON public.tenant_adjustments USING btree (id)
public,tenant_allotments,idx_allotments_active_bed,false,true,"CREATE INDEX idx_allotments_active_bed ON public.tenant_allotments USING btree (bed_id, onboarding_date, actual_exit_date) WHERE (staying_status = ANY (ARRAY['Staying'::staying_status, 'On-Notice'::staying_status, 'Booked'::staying_status]))"
public,tenant_allotments,idx_allotments_active_property,false,true,"CREATE INDEX idx_allotments_active_property ON public.tenant_allotments USING btree (organization_id, property_id, apartment_id) WHERE (staying_status = ANY (ARRAY['Staying'::staying_status, 'On-Notice'::staying_status, 'Booked'::staying_status]))"
public,tenant_allotments,idx_allotments_bed,false,false,CREATE INDEX idx_allotments_bed ON public.tenant_allotments USING btree (bed_id)
public,tenant_allotments,idx_allotments_org_bed,false,false,"CREATE INDEX idx_allotments_org_bed ON public.tenant_allotments USING btree (organization_id, bed_id)"
public,tenant_allotments,idx_allotments_org_status,false,false,"CREATE INDEX idx_allotments_org_status ON public.tenant_allotments USING btree (organization_id, staying_status)"
public,tenant_allotments,idx_allotments_org_status_created,false,false,"CREATE INDEX idx_allotments_org_status_created ON public.tenant_allotments USING btree (organization_id, staying_status, created_at DESC)"
public,tenant_allotments,idx_allotments_property_status,false,false,"CREATE INDEX idx_allotments_property_status ON public.tenant_allotments USING btree (property_id, staying_status)"
public,tenant_allotments,idx_allotments_tenant,false,false,CREATE INDEX idx_allotments_tenant ON public.tenant_allotments USING btree (tenant_id)
public,tenant_allotments,idx_tenant_allotments_bed_id,false,false,CREATE INDEX idx_tenant_allotments_bed_id ON public.tenant_allotments USING btree (bed_id)
public,tenant_allotments,idx_tenant_allotments_org_tenant,false,false,"CREATE INDEX idx_tenant_allotments_org_tenant ON public.tenant_allotments USING btree (organization_id, tenant_id)"
public,tenant_allotments,idx_tenant_allotments_staying_status,false,false,CREATE INDEX idx_tenant_allotments_staying_status ON public.tenant_allotments USING btree (staying_status)
public,tenant_allotments,idx_tenant_allotments_tenant_id,false,false,CREATE INDEX idx_tenant_allotments_tenant_id ON public.tenant_allotments USING btree (tenant_id)
public,tenant_allotments,ta_bed_onboard_idx,false,false,"CREATE INDEX ta_bed_onboard_idx ON public.tenant_allotments USING btree (bed_id, onboarding_date)"
public,tenant_allotments,ta_org_idx,false,false,CREATE INDEX ta_org_idx ON public.tenant_allotments USING btree (organization_id)
public,tenant_allotments,tenant_allotments_created_at_idx,false,false,CREATE INDEX tenant_allotments_created_at_idx ON public.tenant_allotments USING btree (created_at)
public,tenant_allotments,tenant_allotments_pkey,true,false,CREATE UNIQUE INDEX tenant_allotments_pkey ON public.tenant_allotments USING btree (id)
public,tenant_document_history,idx_tenant_document_history_allotment,false,false,"CREATE INDEX idx_tenant_document_history_allotment ON public.tenant_document_history USING btree (allotment_id, doc_slot)"
public,tenant_document_history,idx_tenant_document_history_tenant,false,false,"CREATE INDEX idx_tenant_document_history_tenant ON public.tenant_document_history USING btree (tenant_id, doc_slot)"
public,tenant_document_history,tenant_document_history_pkey,true,false,CREATE UNIQUE INDEX tenant_document_history_pkey ON public.tenant_document_history USING btree (id)
public,tenant_exits,idx_tenant_exits_tenant_id,false,false,CREATE INDEX idx_tenant_exits_tenant_id ON public.tenant_exits USING btree (tenant_id)
public,tenant_exits,tenant_exits_created_at_idx,false,false,CREATE INDEX tenant_exits_created_at_idx ON public.tenant_exits USING btree (created_at)
public,tenant_exits,tenant_exits_pkey,true,false,CREATE UNIQUE INDEX tenant_exits_pkey ON public.tenant_exits USING btree (id)
public,tenant_notices,idx_tenant_notices_tenant_id,false,false,CREATE INDEX idx_tenant_notices_tenant_id ON public.tenant_notices USING btree (tenant_id)
public,tenant_notices,tenant_notices_pkey,true,false,CREATE UNIQUE INDEX tenant_notices_pkey ON public.tenant_notices USING btree (id)
public,tenant_remarks,idx_tenant_remarks_tenant,false,false,"CREATE INDEX idx_tenant_remarks_tenant ON public.tenant_remarks USING btree (organization_id, tenant_id)"
public,tenant_remarks,tenant_remarks_pkey,true,false,CREATE UNIQUE INDEX tenant_remarks_pkey ON public.tenant_remarks USING btree (id)
public,tenant_transactions,idx_tenant_transactions_ledger,false,false,"CREATE INDEX idx_tenant_transactions_ledger ON public.tenant_transactions USING btree (allotment_id, date, created_at, id)"
public,tenant_transactions,idx_tenant_transactions_org,false,false,CREATE INDEX idx_tenant_transactions_org ON public.tenant_transactions USING btree (organization_id)
public,tenant_transactions,idx_tenant_transactions_tenant,false,false,CREATE INDEX idx_tenant_transactions_tenant ON public.tenant_transactions USING btree (tenant_id)
public,tenant_transactions,idx_tenant_tx_allotment_date,false,false,"CREATE INDEX idx_tenant_tx_allotment_date ON public.tenant_transactions USING btree (allotment_id, date)"
public,tenant_transactions,idx_tenant_tx_org_date_ledger_direction,false,false,"CREATE INDEX idx_tenant_tx_org_date_ledger_direction ON public.tenant_transactions USING btree (organization_id, date, ledger_type, direction)"
public,tenant_transactions,idx_tenant_txn_allotment_date,false,false,"CREATE INDEX idx_tenant_txn_allotment_date ON public.tenant_transactions USING btree (allotment_id, created_at DESC)"
public,tenant_transactions,tenant_transactions_pkey,true,false,CREATE UNIQUE INDEX tenant_transactions_pkey ON public.tenant_transactions USING btree (id)
public,tenants,idx_tenants_full_name_trgm,false,false,CREATE INDEX idx_tenants_full_name_trgm ON public.tenants USING gin (full_name gin_trgm_ops)
public,tenants,idx_tenants_org,false,false,CREATE INDEX idx_tenants_org ON public.tenants USING btree (organization_id)
public,tenants,idx_tenants_property_id,false,false,CREATE INDEX idx_tenants_property_id ON public.tenants USING btree (property_id)
public,tenants,tenants_pkey,true,false,CREATE UNIQUE INDEX tenants_pkey ON public.tenants USING btree (id)
public,ticket_assignment_rules,ticket_assignment_rules_pkey,true,false,CREATE UNIQUE INDEX ticket_assignment_rules_pkey ON public.ticket_assignment_rules USING btree (id)
public,ticket_cost_estimates,ticket_cost_estimates_pkey,true,false,CREATE UNIQUE INDEX ticket_cost_estimates_pkey ON public.ticket_cost_estimates USING btree (id)
public,ticket_logs,idx_ticket_logs_org_created_at,false,false,"CREATE INDEX idx_ticket_logs_org_created_at ON public.ticket_logs USING btree (organization_id, created_at DESC)"
public,ticket_logs,idx_ticket_logs_ticket_created_at,false,false,"CREATE INDEX idx_ticket_logs_ticket_created_at ON public.ticket_logs USING btree (ticket_id, created_at DESC)"
public,ticket_logs,ticket_logs_pkey,true,false,CREATE UNIQUE INDEX ticket_logs_pkey ON public.ticket_logs USING btree (id)
public,ticket_number_counters,ticket_number_counters_pkey,true,false,"CREATE UNIQUE INDEX ticket_number_counters_pkey ON public.ticket_number_counters USING btree (organization_id, property_id, yy, mm)"
